batter_name,age,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,GB,SO,GDP,BU,fly,year
정현,25.0,27.0,44.0,37.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,6.0,0.0,0.0,16.0,1.0,0.0,1.0,2019
최승준,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006
최승준,19.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2007
최승준,25.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2013
최승준,26.0,20.0,40.0,38.0,4.0,10.0,3.0,0.0,2.0,19.0,11.0,0.0,0.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,2014
최승준,27.0,8.0,31.0,26.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,1.0,2015
최승준,28.0,76.0,231.0,199.0,31.0,53.0,5.0,0.0,19.0,115.0,42.0,0.0,0.0,28.0,3.0,1.0,66.0,5.0,0.0,1.0,2016
최승준,29.0,31.0,98.0,90.0,11.0,21.0,4.0,0.0,6.0,43.0,16.0,0.0,0.0,7.0,1.0,0.0,34.0,3.0,0.0,0.0,2017
최승준,30.0,27.0,79.0,72.0,5.0,18.0,3.0,0.0,4.0,33.0,11.0,0.0,0.0,6.0,1.0,0.0,25.0,3.0,0.0,0.0,2018
최승준,31.0,10.0,24.0,22.0,2.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,2019
최정,18.0,45.0,93.0,85.0,6.0,21.0,5.0,0.0,1.0,29.0,11.0,0.0,0.0,5.0,2.0,0.0,27.0,3.0,1.0,0.0,2005
최정,19.0,92.0,304.0,280.0,25.0,62.0,11.0,0.0,12.0,109.0,40.0,3.0,2.0,14.0,7.0,1.0,90.0,6.0,2.0,1.0,2006
최정,20.0,122.0,462.0,408.0,49.0,109.0,19.0,1.0,16.0,178.0,66.0,8.0,7.0,33.0,11.0,1.0,84.0,3.0,9.0,1.0,2007
최정,21.0,114.0,476.0,406.0,77.0,133.0,24.0,1.0,12.0,195.0,61.0,19.0,8.0,41.0,17.0,2.0,58.0,7.0,10.0,2.0,2008
최정,22.0,99.0,410.0,339.0,63.0,90.0,15.0,0.0,19.0,162.0,58.0,11.0,0.0,40.0,22.0,0.0,64.0,6.0,6.0,3.0,2009
최정,23.0,123.0,493.0,400.0,84.0,120.0,31.0,1.0,20.0,213.0,80.0,12.0,4.0,49.0,20.0,0.0,72.0,7.0,16.0,8.0,2010
최정,24.0,113.0,488.0,403.0,64.0,125.0,25.0,1.0,20.0,212.0,75.0,15.0,5.0,46.0,20.0,1.0,72.0,8.0,13.0,6.0,2011
최정,25.0,130.0,553.0,474.0,85.0,142.0,33.0,1.0,26.0,255.0,84.0,20.0,8.0,49.0,21.0,7.0,98.0,8.0,3.0,6.0,2012
최정,26.0,120.0,525.0,434.0,75.0,137.0,18.0,0.0,28.0,239.0,83.0,24.0,8.0,64.0,24.0,9.0,109.0,10.0,1.0,2.0,2013
최정,27.0,82.0,361.0,308.0,65.0,94.0,20.0,0.0,14.0,156.0,76.0,7.0,2.0,37.0,12.0,0.0,69.0,9.0,1.0,3.0,2014
최정,28.0,81.0,330.0,275.0,43.0,81.0,17.0,0.0,17.0,149.0,58.0,5.0,2.0,46.0,5.0,2.0,78.0,6.0,1.0,3.0,2015
최정,29.0,141.0,606.0,500.0,106.0,144.0,24.0,1.0,40.0,290.0,106.0,1.0,2.0,77.0,23.0,2.0,126.0,6.0,0.0,6.0,2016
최정,30.0,130.0,527.0,430.0,89.0,136.0,18.0,1.0,46.0,294.0,113.0,1.0,5.0,70.0,19.0,10.0,107.0,8.0,0.0,8.0,2017
최정,31.0,115.0,489.0,406.0,95.0,99.0,16.0,1.0,35.0,222.0,74.0,9.0,2.0,58.0,23.0,2.0,129.0,10.0,0.0,2.0,2018
최정,32.0,141.0,606.0,503.0,86.0,147.0,27.0,0.0,29.0,261.0,99.0,3.0,2.0,69.0,26.0,6.0,92.0,4.0,0.0,8.0,2019
김창평,19.0,18.0,53.0,45.0,4.0,8.0,2.0,0.0,0.0,10.0,3.0,0.0,0.0,4.0,1.0,0.0,11.0,1.0,3.0,0.0,2019
로맥,32.0,102.0,416.0,359.0,58.0,87.0,19.0,0.0,31.0,199.0,64.0,1.0,1.0,50.0,6.0,2.0,116.0,6.0,0.0,1.0,2017
로맥,33.0,141.0,616.0,528.0,102.0,167.0,19.0,0.0,43.0,315.0,107.0,10.0,5.0,72.0,10.0,0.0,123.0,7.0,0.0,6.0,2018
로맥,34.0,137.0,589.0,504.0,86.0,139.0,28.0,1.0,29.0,256.0,95.0,6.0,3.0,73.0,6.0,3.0,117.0,11.0,0.0,6.0,2019
남태혁,25.0,16.0,48.0,44.0,2.0,9.0,3.0,0.0,0.0,12.0,2.0,1.0,0.0,3.0,0.0,0.0,18.0,3.0,0.0,1.0,2016
남태혁,26.0,31.0,68.0,60.0,8.0,15.0,1.0,0.0,2.0,22.0,11.0,0.0,0.0,6.0,1.0,0.0,20.0,0.0,0.0,1.0,2017
남태혁,27.0,7.0,11.0,11.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2018
남태혁,28.0,12.0,24.0,22.0,1.0,5.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,2019
안상현,21.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
안상현,22.0,65.0,108.0,102.0,14.0,24.0,3.0,0.0,0.0,27.0,5.0,7.0,3.0,4.0,0.0,0.0,28.0,3.0,1.0,1.0,2019
박정권,23.0,24.0,30.0,28.0,1.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,2004
박정권,26.0,100.0,229.0,208.0,26.0,46.0,12.0,2.0,4.0,74.0,25.0,2.0,1.0,15.0,2.0,2.0,50.0,5.0,4.0,0.0,2007
박정권,27.0,56.0,138.0,127.0,15.0,33.0,4.0,1.0,3.0,48.0,20.0,0.0,0.0,11.0,0.0,1.0,23.0,3.0,0.0,0.0,2008
박정권,28.0,131.0,511.0,446.0,70.0,123.0,27.0,0.0,25.0,225.0,76.0,5.0,4.0,51.0,4.0,4.0,91.0,8.0,8.0,2.0,2009
박정권,29.0,124.0,505.0,431.0,76.0,132.0,19.0,4.0,18.0,213.0,76.0,17.0,5.0,63.0,5.0,8.0,89.0,7.0,2.0,4.0,2010
박정권,30.0,122.0,507.0,453.0,54.0,114.0,21.0,2.0,13.0,178.0,53.0,9.0,3.0,42.0,3.0,5.0,103.0,9.0,6.0,3.0,2011
박정권,31.0,122.0,472.0,416.0,61.0,106.0,18.0,1.0,12.0,162.0,59.0,4.0,6.0,43.0,4.0,2.0,80.0,7.0,6.0,3.0,2012
박정권,32.0,110.0,434.0,363.0,56.0,106.0,20.0,1.0,18.0,182.0,70.0,4.0,4.0,64.0,1.0,5.0,79.0,5.0,0.0,6.0,2013
박정권,33.0,120.0,499.0,452.0,81.0,140.0,33.0,2.0,27.0,258.0,109.0,7.0,9.0,41.0,2.0,2.0,106.0,6.0,0.0,4.0,2014
박정권,34.0,124.0,494.0,438.0,66.0,123.0,23.0,0.0,21.0,209.0,70.0,3.0,3.0,46.0,4.0,1.0,119.0,9.0,4.0,2.0,2015
박정권,35.0,125.0,468.0,422.0,59.0,117.0,17.0,3.0,18.0,194.0,59.0,4.0,0.0,35.0,5.0,0.0,99.0,7.0,2.0,4.0,2016
박정권,36.0,118.0,345.0,305.0,37.0,78.0,14.0,1.0,16.0,142.0,51.0,1.0,1.0,30.0,5.0,0.0,78.0,4.0,0.0,5.0,2017
박정권,37.0,14.0,31.0,29.0,4.0,5.0,0.0,0.0,2.0,11.0,6.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,2018
박정권,38.0,18.0,37.0,32.0,5.0,6.0,1.0,0.0,1.0,10.0,5.0,0.0,0.0,5.0,0.0,0.0,11.0,0.0,0.0,0.0,2019
조성모,24.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2016
최준우,20.0,15.0,36.0,33.0,3.0,7.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,2019
박성한,19.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2017
박성한,20.0,42.0,59.0,52.0,3.0,7.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,7.0,0.0,0.0,16.0,0.0,0.0,0.0,2018
임석진,19.0,11.0,12.0,11.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,2016
최경모,23.0,17.0,16.0,16.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2019
조인성,23.0,84.0,141.0,134.0,10.0,36.0,8.0,0.0,2.0,50.0,15.0,0.0,0.0,3.0,0.0,0.0,22.0,3.0,3.0,1.0,1998
조인성,24.0,56.0,157.0,142.0,23.0,36.0,6.0,0.0,5.0,57.0,22.0,0.0,0.0,6.0,1.0,0.0,27.0,4.0,6.0,2.0,1999
조인성,25.0,108.0,258.0,227.0,19.0,51.0,5.0,1.0,5.0,73.0,33.0,2.0,1.0,16.0,4.0,0.0,59.0,6.0,6.0,5.0,2000
조인성,26.0,82.0,210.0,186.0,19.0,47.0,10.0,0.0,5.0,72.0,26.0,1.0,2.0,12.0,4.0,0.0,27.0,4.0,6.0,2.0,2001
조인성,27.0,124.0,391.0,362.0,36.0,97.0,21.0,2.0,9.0,149.0,48.0,3.0,0.0,14.0,5.0,0.0,82.0,11.0,5.0,5.0,2002
조인성,28.0,132.0,456.0,428.0,43.0,110.0,20.0,2.0,19.0,191.0,58.0,0.0,1.0,15.0,8.0,0.0,67.0,17.0,1.0,4.0,2003
조인성,29.0,129.0,432.0,386.0,40.0,98.0,16.0,0.0,8.0,138.0,49.0,2.0,5.0,36.0,3.0,0.0,63.0,9.0,3.0,4.0,2004
조인성,30.0,85.0,230.0,201.0,22.0,45.0,11.0,0.0,6.0,74.0,34.0,0.0,0.0,14.0,4.0,0.0,34.0,2.0,9.0,2.0,2005
조인성,31.0,112.0,362.0,326.0,37.0,80.0,18.0,0.0,10.0,128.0,38.0,0.0,1.0,28.0,0.0,5.0,30.0,11.0,6.0,2.0,2006
조인성,32.0,124.0,464.0,419.0,44.0,118.0,24.0,0.0,13.0,181.0,73.0,1.0,1.0,30.0,4.0,3.0,61.0,8.0,6.0,5.0,2007
조인성,33.0,102.0,353.0,330.0,25.0,75.0,18.0,1.0,10.0,125.0,49.0,0.0,0.0,17.0,1.0,1.0,76.0,6.0,1.0,4.0,2008
조인성,34.0,95.0,300.0,266.0,35.0,57.0,10.0,1.0,14.0,111.0,36.0,0.0,2.0,28.0,1.0,1.0,53.0,10.0,3.0,2.0,2009
조인성,35.0,133.0,511.0,457.0,69.0,145.0,24.0,1.0,28.0,255.0,107.0,2.0,0.0,41.0,3.0,8.0,83.0,19.0,5.0,5.0,2010
조인성,36.0,117.0,441.0,390.0,46.0,104.0,14.0,2.0,15.0,167.0,59.0,2.0,1.0,44.0,3.0,3.0,70.0,10.0,2.0,1.0,2011
조인성,37.0,104.0,307.0,284.0,32.0,77.0,13.0,0.0,9.0,117.0,40.0,0.0,1.0,16.0,2.0,1.0,60.0,5.0,3.0,2.0,2012
조인성,38.0,88.0,223.0,207.0,16.0,44.0,10.0,0.0,7.0,75.0,29.0,0.0,1.0,7.0,2.0,0.0,65.0,4.0,5.0,1.0,2013
조인성,39.0,75.0,185.0,164.0,16.0,37.0,7.0,0.0,7.0,65.0,34.0,0.0,0.0,14.0,2.0,0.0,40.0,5.0,2.0,3.0,2014
조인성,40.0,106.0,310.0,276.0,33.0,64.0,11.0,0.0,11.0,108.0,44.0,0.0,0.0,16.0,6.0,0.0,89.0,5.0,11.0,1.0,2015
조인성,41.0,76.0,146.0,137.0,10.0,23.0,2.0,0.0,3.0,34.0,7.0,0.0,0.0,2.0,1.0,0.0,38.0,2.0,6.0,0.0,2016
조인성,42.0,16.0,29.0,29.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,2017
이재원,18.0,23.0,49.0,48.0,2.0,15.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,2006
이재원,19.0,66.0,119.0,108.0,16.0,36.0,8.0,0.0,3.0,53.0,21.0,1.0,0.0,7.0,3.0,0.0,13.0,4.0,0.0,1.0,2007
이재원,20.0,82.0,171.0,146.0,14.0,46.0,13.0,1.0,3.0,70.0,25.0,2.0,0.0,20.0,2.0,0.0,24.0,8.0,0.0,3.0,2008
이재원,21.0,24.0,39.0,32.0,2.0,11.0,2.0,0.0,0.0,13.0,5.0,0.0,0.0,6.0,1.0,0.0,4.0,1.0,0.0,0.0,2009
이재원,22.0,54.0,79.0,70.0,8.0,18.0,5.0,0.0,1.0,26.0,7.0,0.0,0.0,5.0,2.0,2.0,8.0,4.0,1.0,1.0,2010
이재원,24.0,16.0,33.0,28.0,3.0,9.0,0.0,0.0,2.0,15.0,7.0,0.0,0.0,4.0,1.0,0.0,4.0,1.0,0.0,0.0,2012
이재원,25.0,69.0,252.0,226.0,27.0,57.0,10.0,1.0,8.0,93.0,41.0,2.0,1.0,17.0,4.0,0.0,32.0,8.0,3.0,2.0,2013
이재원,26.0,120.0,484.0,412.0,48.0,139.0,30.0,2.0,12.0,209.0,83.0,3.0,0.0,49.0,12.0,7.0,66.0,14.0,0.0,11.0,2014
이재원,27.0,140.0,559.0,489.0,58.0,138.0,18.0,1.0,17.0,209.0,100.0,1.0,3.0,54.0,11.0,5.0,85.0,22.0,0.0,5.0,2015
이재원,28.0,130.0,472.0,411.0,49.0,119.0,15.0,0.0,15.0,179.0,64.0,1.0,5.0,43.0,9.0,3.0,76.0,15.0,2.0,7.0,2016
이재원,29.0,114.0,350.0,314.0,32.0,76.0,15.0,0.0,9.0,118.0,42.0,0.0,1.0,16.0,8.0,0.0,55.0,9.0,8.0,4.0,2017
이재원,30.0,130.0,471.0,407.0,63.0,134.0,24.0,0.0,17.0,209.0,57.0,0.0,0.0,43.0,12.0,0.0,65.0,13.0,4.0,5.0,2018
이재원,31.0,139.0,502.0,451.0,33.0,121.0,19.0,0.0,12.0,176.0,75.0,1.0,0.0,34.0,9.0,2.0,59.0,16.0,1.0,7.0,2019
이호준,20.0,17.0,24.0,18.0,6.0,3.0,1.0,0.0,1.0,7.0,3.0,0.0,0.0,5.0,1.0,0.0,8.0,0.0,0.0,0.0,1996
이호준,21.0,54.0,140.0,126.0,26.0,35.0,9.0,1.0,8.0,70.0,20.0,0.0,0.0,7.0,1.0,0.0,27.0,1.0,4.0,2.0,1997
이호준,22.0,121.0,465.0,422.0,64.0,128.0,27.0,1.0,19.0,214.0,77.0,5.0,2.0,27.0,6.0,1.0,71.0,13.0,2.0,8.0,1998
이호준,23.0,107.0,342.0,312.0,48.0,86.0,16.0,1.0,16.0,152.0,55.0,5.0,2.0,24.0,3.0,1.0,46.0,13.0,3.0,0.0,1999
이호준,24.0,61.0,209.0,190.0,23.0,44.0,9.0,0.0,10.0,83.0,25.0,1.0,0.0,12.0,4.0,0.0,45.0,9.0,3.0,0.0,2000
이호준,25.0,80.0,308.0,286.0,44.0,67.0,17.0,5.0,8.0,118.0,30.0,4.0,3.0,18.0,3.0,0.0,44.0,7.0,1.0,0.0,2001
이호준,26.0,129.0,499.0,444.0,76.0,128.0,24.0,2.0,23.0,225.0,64.0,5.0,3.0,45.0,4.0,3.0,75.0,12.0,4.0,2.0,2002
이호준,27.0,133.0,554.0,473.0,86.0,137.0,20.0,1.0,36.0,267.0,102.0,9.0,7.0,69.0,9.0,4.0,80.0,6.0,2.0,1.0,2003
이호준,28.0,133.0,578.0,497.0,87.0,139.0,22.0,2.0,30.0,255.0,112.0,7.0,7.0,69.0,4.0,5.0,75.0,12.0,2.0,6.0,2004
이호준,29.0,105.0,411.0,354.0,59.0,96.0,16.0,1.0,21.0,177.0,65.0,5.0,5.0,45.0,10.0,2.0,68.0,10.0,0.0,2.0,2005
이호준,31.0,101.0,391.0,351.0,56.0,110.0,22.0,1.0,14.0,176.0,71.0,3.0,6.0,31.0,3.0,0.0,59.0,13.0,0.0,6.0,2007
이호준,32.0,8.0,26.0,25.0,1.0,5.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,2008
이호준,33.0,103.0,340.0,299.0,40.0,89.0,14.0,1.0,16.0,153.0,55.0,0.0,0.0,35.0,1.0,1.0,60.0,9.0,1.0,4.0,2009
이호준,34.0,85.0,219.0,194.0,19.0,54.0,9.0,0.0,8.0,87.0,46.0,1.0,0.0,20.0,1.0,3.0,39.0,6.0,0.0,4.0,2010
이호준,35.0,114.0,417.0,368.0,41.0,93.0,12.0,0.0,14.0,147.0,62.0,2.0,2.0,44.0,1.0,2.0,78.0,10.0,3.0,1.0,2011
이호준,36.0,127.0,504.0,426.0,55.0,128.0,26.0,0.0,18.0,208.0,78.0,3.0,3.0,72.0,5.0,5.0,90.0,10.0,0.0,1.0,2012
이호준,37.0,126.0,508.0,442.0,46.0,123.0,25.0,1.0,20.0,210.0,87.0,2.0,3.0,60.0,1.0,3.0,109.0,8.0,0.0,5.0,2013
이호준,38.0,122.0,500.0,424.0,59.0,115.0,20.0,0.0,23.0,204.0,78.0,3.0,5.0,67.0,3.0,0.0,104.0,15.0,1.0,5.0,2014
이호준,39.0,131.0,518.0,449.0,48.0,132.0,25.0,0.0,24.0,229.0,110.0,0.0,2.0,61.0,3.0,7.0,102.0,16.0,3.0,2.0,2015
이호준,40.0,119.0,472.0,399.0,46.0,119.0,20.0,0.0,21.0,202.0,87.0,3.0,2.0,65.0,2.0,6.0,78.0,11.0,2.0,4.0,2016
이호준,41.0,77.0,187.0,164.0,13.0,49.0,10.0,0.0,7.0,80.0,36.0,1.0,0.0,18.0,1.0,2.0,41.0,2.0,1.0,3.0,2017
정근우,23.0,52.0,106.0,88.0,11.0,17.0,2.0,0.0,0.0,19.0,5.0,4.0,2.0,4.0,4.0,0.0,13.0,3.0,8.0,2.0,2005
정근우,24.0,120.0,487.0,430.0,69.0,122.0,19.0,4.0,8.0,173.0,42.0,45.0,10.0,36.0,4.0,1.0,60.0,3.0,13.0,4.0,2006
정근우,25.0,111.0,391.0,341.0,62.0,110.0,24.0,2.0,9.0,165.0,44.0,24.0,10.0,35.0,6.0,0.0,44.0,6.0,9.0,0.0,2007
정근우,26.0,124.0,550.0,491.0,73.0,154.0,20.0,4.0,8.0,206.0,58.0,40.0,20.0,46.0,3.0,1.0,53.0,9.0,6.0,4.0,2008
정근우,27.0,127.0,565.0,480.0,98.0,168.0,29.0,4.0,9.0,232.0,59.0,53.0,13.0,67.0,11.0,1.0,55.0,8.0,2.0,5.0,2009
정근우,28.0,128.0,563.0,485.0,75.0,148.0,25.0,2.0,2.0,183.0,48.0,33.0,13.0,47.0,8.0,5.0,51.0,9.0,22.0,1.0,2010
정근우,29.0,90.0,385.0,326.0,60.0,100.0,19.0,0.0,6.0,137.0,40.0,20.0,9.0,38.0,4.0,2.0,37.0,10.0,15.0,2.0,2011
정근우,30.0,127.0,534.0,467.0,53.0,124.0,13.0,4.0,8.0,169.0,46.0,22.0,12.0,47.0,6.0,3.0,33.0,10.0,12.0,2.0,2012
정근우,31.0,112.0,476.0,407.0,64.0,114.0,19.0,3.0,9.0,166.0,35.0,28.0,11.0,50.0,7.0,6.0,48.0,6.0,11.0,1.0,2013
정근우,32.0,125.0,549.0,464.0,91.0,137.0,28.0,5.0,6.0,193.0,44.0,32.0,3.0,66.0,9.0,0.0,56.0,11.0,7.0,3.0,2014
정근우,33.0,126.0,552.0,468.0,99.0,148.0,30.0,2.0,12.0,218.0,66.0,21.0,6.0,61.0,8.0,1.0,66.0,14.0,13.0,2.0,2015
정근우,34.0,138.0,650.0,575.0,121.0,178.0,31.0,2.0,18.0,267.0,88.0,22.0,6.0,60.0,9.0,2.0,58.0,14.0,1.0,5.0,2016
정근우,35.0,105.0,442.0,391.0,73.0,129.0,22.0,0.0,11.0,184.0,46.0,6.0,6.0,32.0,10.0,3.0,48.0,12.0,5.0,3.0,2017
정근우,36.0,102.0,425.0,375.0,63.0,114.0,24.0,1.0,11.0,173.0,57.0,6.0,5.0,39.0,7.0,1.0,43.0,12.0,1.0,3.0,2018
정근우,37.0,88.0,305.0,277.0,37.0,77.0,10.0,1.0,3.0,98.0,30.0,8.0,5.0,20.0,4.0,1.0,43.0,11.0,3.0,1.0,2019
박진만,20.0,115.0,406.0,361.0,49.0,102.0,21.0,2.0,6.0,145.0,38.0,11.0,7.0,20.0,7.0,0.0,55.0,5.0,18.0,0.0,1996
박진만,21.0,112.0,398.0,351.0,29.0,65.0,11.0,0.0,5.0,91.0,29.0,7.0,5.0,20.0,8.0,1.0,62.0,6.0,18.0,1.0,1997
박진만,22.0,123.0,375.0,330.0,36.0,67.0,17.0,0.0,4.0,96.0,33.0,8.0,3.0,18.0,6.0,0.0,50.0,4.0,15.0,6.0,1998
박진만,23.0,128.0,459.0,395.0,50.0,104.0,21.0,2.0,3.0,138.0,42.0,5.0,6.0,36.0,7.0,2.0,63.0,9.0,19.0,2.0,1999
박진만,24.0,129.0,477.0,420.0,67.0,121.0,30.0,4.0,15.0,204.0,58.0,0.0,5.0,36.0,6.0,0.0,76.0,9.0,11.0,4.0,2000
박진만,25.0,122.0,449.0,383.0,72.0,115.0,13.0,0.0,22.0,194.0,63.0,9.0,6.0,47.0,4.0,0.0,65.0,13.0,12.0,3.0,2001
박진만,26.0,126.0,466.0,401.0,47.0,88.0,24.0,0.0,12.0,148.0,57.0,2.0,5.0,47.0,5.0,2.0,85.0,6.0,9.0,4.0,2002
박진만,27.0,129.0,515.0,421.0,68.0,119.0,26.0,0.0,16.0,193.0,48.0,6.0,5.0,55.0,13.0,0.0,66.0,14.0,22.0,4.0,2003
박진만,28.0,129.0,506.0,434.0,65.0,124.0,18.0,0.0,17.0,193.0,69.0,6.0,3.0,48.0,9.0,2.0,67.0,10.0,10.0,5.0,2004
박진만,29.0,85.0,333.0,281.0,34.0,70.0,16.0,0.0,7.0,107.0,44.0,5.0,2.0,32.0,9.0,0.0,47.0,8.0,9.0,2.0,2005
박진만,30.0,115.0,452.0,382.0,54.0,108.0,22.0,1.0,11.0,165.0,65.0,10.0,6.0,56.0,7.0,0.0,74.0,6.0,2.0,5.0,2006
박진만,31.0,100.0,400.0,333.0,35.0,104.0,25.0,0.0,7.0,150.0,56.0,5.0,3.0,53.0,4.0,2.0,38.0,5.0,5.0,5.0,2007
박진만,32.0,104.0,391.0,332.0,28.0,81.0,12.0,3.0,5.0,114.0,38.0,5.0,4.0,44.0,3.0,0.0,50.0,9.0,9.0,3.0,2008
박진만,33.0,76.0,258.0,223.0,22.0,57.0,11.0,0.0,6.0,86.0,29.0,2.0,1.0,25.0,3.0,0.0,31.0,8.0,3.0,4.0,2009
박진만,34.0,46.0,161.0,131.0,14.0,31.0,5.0,1.0,1.0,41.0,14.0,1.0,2.0,24.0,1.0,0.0,27.0,1.0,3.0,2.0,2010
박진만,35.0,100.0,340.0,282.0,42.0,79.0,18.0,0.0,6.0,115.0,39.0,6.0,5.0,34.0,5.0,2.0,44.0,6.0,15.0,4.0,2011
박진만,36.0,57.0,161.0,138.0,12.0,29.0,7.0,1.0,5.0,53.0,19.0,3.0,1.0,14.0,0.0,0.0,27.0,2.0,8.0,1.0,2012
박진만,37.0,100.0,326.0,276.0,25.0,69.0,14.0,1.0,3.0,94.0,24.0,3.0,4.0,37.0,5.0,0.0,47.0,6.0,5.0,3.0,2013
박진만,38.0,19.0,35.0,32.0,3.0,8.0,1.0,0.0,0.0,9.0,2.0,0.0,1.0,2.0,0.0,0.0,8.0,0.0,1.0,0.0,2014
박진만,39.0,78.0,162.0,133.0,12.0,33.0,5.0,0.0,2.0,44.0,14.0,0.0,2.0,23.0,4.0,1.0,21.0,3.0,2.0,0.0,2015
최윤석,23.0,47.0,93.0,76.0,13.0,7.0,2.0,0.0,0.0,9.0,2.0,7.0,1.0,8.0,1.0,0.0,19.0,1.0,7.0,1.0,2010
최윤석,24.0,82.0,209.0,156.0,21.0,38.0,4.0,1.0,1.0,47.0,9.0,4.0,4.0,32.0,7.0,0.0,38.0,2.0,14.0,0.0,2011
최윤석,25.0,109.0,213.0,170.0,17.0,39.0,1.0,0.0,1.0,43.0,15.0,6.0,5.0,33.0,2.0,0.0,36.0,4.0,7.0,1.0,2012
최윤석,26.0,45.0,85.0,67.0,10.0,13.0,4.0,0.0,0.0,17.0,4.0,0.0,2.0,13.0,2.0,0.0,22.0,3.0,3.0,0.0,2013
최윤석,29.0,11.0,17.0,16.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2016
최윤석,30.0,21.0,33.0,32.0,3.0,7.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,2017
최윤석,31.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
최윤석,32.0,7.0,15.0,12.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,2019
조동화,20.0,6.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2001
조동화,21.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002
조동화,24.0,110.0,345.0,281.0,41.0,74.0,2.0,4.0,1.0,87.0,19.0,19.0,5.0,19.0,3.0,0.0,55.0,2.0,41.0,1.0,2005
조동화,25.0,65.0,163.0,139.0,20.0,28.0,3.0,4.0,0.0,39.0,12.0,8.0,1.0,11.0,2.0,0.0,25.0,1.0,9.0,2.0,2006
조동화,26.0,121.0,345.0,290.0,48.0,79.0,8.0,3.0,0.0,93.0,18.0,25.0,6.0,31.0,7.0,1.0,59.0,1.0,13.0,4.0,2007
조동화,27.0,103.0,337.0,283.0,43.0,79.0,4.0,4.0,1.0,94.0,26.0,19.0,3.0,33.0,3.0,2.0,56.0,6.0,15.0,3.0,2008
조동화,28.0,102.0,191.0,169.0,22.0,30.0,4.0,3.0,0.0,40.0,8.0,7.0,3.0,8.0,3.0,0.0,49.0,2.0,11.0,0.0,2009
조동화,29.0,115.0,300.0,250.0,38.0,61.0,7.0,1.0,3.0,79.0,27.0,15.0,2.0,27.0,7.0,0.0,56.0,1.0,14.0,2.0,2010
